# power spectrum of phi_prime/H0 (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.117928e-01   2.110622e-13   8.110480e-05   3.018928e-14   54
  6.127099e-01   1.530847e-13   1.215036e-04   1.684097e-14   108
  6.136327e-01   1.911676e-13   6.433558e-05   2.735203e-14   48
  6.145113e-01   1.718206e-13   2.422440e-04   1.399035e-14   72
  6.166195e-01   1.386600e-13   1.600514e-04   1.197188e-14   78
  6.172037e-01   1.518735e-13   1.206188e-04   1.707417e-14   72
  6.178856e-01   1.337612e-13   1.204690e-04   1.328671e-14   72
  6.185986e-01   2.258405e-13   2.907051e-04   1.908359e-14   96
  6.191621e-01   1.924323e-13   1.202207e-04   1.652524e-14   72
  6.198419e-01   2.162617e-13   0.000000e+00   3.467607e-14   24
  6.205208e-01   1.781657e-13   2.398986e-04   2.432429e-14   72
  6.220544e-01   1.804763e-13   1.523430e-04   2.566289e-14   30
  6.223843e-01   2.391373e-13   0.000000e+00   6.419286e-14   24
  6.241578e-01   2.162070e-13   1.265014e-04   3.947083e-14   48
  6.247142e-01   1.761944e-13   2.722309e-04   1.351645e-14   120
  6.254637e-01   2.181165e-13   1.190257e-04   2.217695e-14   72
  6.262206e-01   1.233997e-13   1.188818e-04   2.023058e-14   36
  6.267409e-01   1.899875e-13   2.349657e-04   1.879423e-14   78
  6.281928e-01   2.726700e-13   1.256888e-04   2.805169e-14   48
  6.300754e-01   2.307984e-13   1.017253e-08   3.903999e-14   24
  6.314166e-01   1.908406e-13   8.752715e-05   2.289704e-14   56
  6.320919e-01   2.649483e-13   1.346877e-04   2.060432e-14   102
  6.329510e-01   2.000800e-13   9.590750e-09   2.388050e-14   72
  6.334498e-01   1.915842e-13   0.000000e+00   3.410672e-14   24
  6.343217e-01   2.487290e-13   1.244744e-04   2.849642e-14   48
  6.359378e-01   1.380818e-13   0.000000e+00   3.054168e-14   24
  6.379213e-01   1.917655e-13   0.000000e+00   2.043099e-14   6
  6.385398e-01   2.068742e-13   0.000000e+00   3.270214e-14   24
  6.389518e-01   2.137906e-13   1.165127e-04   3.239421e-14   72
  6.397046e-01   2.134726e-13   2.173655e-04   1.723796e-14   84
  6.405152e-01   1.813704e-13   0.000000e+00   4.372444e-14   24
  6.407617e-01   2.120024e-13   1.017253e-08   4.161688e-14   24
  6.419927e-01   2.208333e-13   7.193062e-09   2.988341e-14   24
  6.437123e-01   3.513879e-13   0.000000e+00   1.418710e-13   6
  6.459163e-01   2.633057e-13   1.222400e-04   3.278390e-14   48
  6.464458e-01   2.228650e-13   2.302802e-04   2.763199e-14   72
  6.471376e-01   2.476582e-13   1.220094e-04   3.484142e-14   48
  6.482347e-01   9.745104e-14   0.000000e+00   2.284145e-14   24
  6.496947e-01   7.843740e-14   7.193062e-09   2.282266e-14   6
  6.529678e-01   2.694951e-13   0.000000e+00   5.442627e-14   8
  6.532096e-01   1.905281e-13   7.193062e-09   2.899176e-14   48
  6.537895e-01   1.789183e-13   1.183236e-04   2.696287e-14   60
  6.546585e-01   1.259682e-13   0.000000e+00   1.492933e-14   24
  6.558634e-01   3.151338e-13   0.000000e+00   1.094591e-13   6
  6.603027e-01   3.038020e-13   0.000000e+00   4.941071e-14   24
  6.606613e-01   3.334345e-13   1.195118e-04   3.815062e-14   48
  6.612586e-01   2.755502e-13   0.000000e+00   3.918516e-14   24
  6.622132e-01   1.988071e-13   7.193062e-09   4.832201e-14   6
  6.676359e-01   1.902143e-13   1.114931e-04   2.612603e-14   36
  6.680300e-01   2.692674e-13   0.000000e+00   4.553323e-14   24
  6.687387e-01   3.072786e-13   0.000000e+00   5.341940e-14   6
  6.749089e-01   2.657125e-13   1.013241e-04   3.675319e-14   32
  6.754351e-01   2.744481e-13   7.193062e-09   1.627431e-13   6
  6.820657e-01   4.533659e-13   0.000000e+00   1.230558e-13   12
  6.822972e-01   2.762384e-13   0.000000e+00   3.171231e-14   6
  6.893201e-01   3.779898e-13   1.017253e-08   2.796566e-14   6
