# power spectrum of delta
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.172037e-01   3.095358e-01   1.206188e-04   4.091653e-02   72
  6.178856e-01   2.692304e-01   1.204690e-04   2.902850e-02   72
  6.185986e-01   3.243590e-01   2.907051e-04   3.516143e-02   96
  6.191621e-01   2.037961e-01   1.202207e-04   2.556044e-02   72
  6.198419e-01   2.639347e-01   0.000000e+00   4.324971e-02   24
  6.205208e-01   2.957433e-01   2.398986e-04   3.703696e-02   72
  6.220544e-01   3.461365e-01   1.523430e-04   5.077411e-02   30
  6.223843e-01   2.783087e-01   0.000000e+00   4.909428e-02   24
  6.241578e-01   2.781667e-01   1.265014e-04   3.419784e-02   48
  6.247142e-01   2.729488e-01   2.722309e-04   3.034498e-02   120
  6.254637e-01   2.674816e-01   1.190257e-04   2.697954e-02   72
  6.262206e-01   2.693540e-01   1.188818e-04   4.331020e-02   36
  6.267409e-01   2.978092e-01   2.349657e-04   2.784145e-02   78
  6.281928e-01   3.344167e-01   1.256888e-04   6.191665e-02   48
  6.300754e-01   2.591404e-01   1.017253e-08   4.423283e-02   24
  6.314166e-01   2.857643e-01   8.752715e-05   4.057742e-02   56
  6.320919e-01   3.049080e-01   1.346877e-04   2.799440e-02   102
  6.329510e-01   2.815968e-01   9.590750e-09   3.444364e-02   72
  6.334498e-01   1.646085e-01   0.000000e+00   3.572660e-02   24
  6.343217e-01   2.325414e-01   1.244744e-04   2.904811e-02   48
  6.359378e-01   1.631417e-01   0.000000e+00   2.751095e-02   24
  6.379213e-01   3.002507e-01   0.000000e+00   6.744303e-03   6
  6.385398e-01   1.252439e-01   0.000000e+00   2.370504e-02   24
  6.389518e-01   2.516816e-01   1.165127e-04   2.588072e-02   72
  6.397046e-01   2.571469e-01   2.173655e-04   3.997184e-02   84
  6.405152e-01   2.870363e-01   0.000000e+00   6.827158e-02   24
  6.407617e-01   3.184769e-01   1.017253e-08   5.114596e-02   24
  6.419927e-01   1.745385e-01   7.193062e-09   5.284692e-02   24
  6.437123e-01   2.325655e-01   0.000000e+00   6.143667e-02   6
  6.459163e-01   3.763405e-01   1.222400e-04   5.555372e-02   48
  6.464458e-01   3.621642e-01   2.302802e-04   5.241245e-02   72
  6.471376e-01   2.698489e-01   1.220094e-04   3.578253e-02   48
  6.482347e-01   3.374231e-01   0.000000e+00   1.024594e-01   24
  6.496947e-01   4.805551e-02   7.193062e-09   2.043139e-02   6
  6.529678e-01   1.942456e-01   0.000000e+00   5.665138e-02   8
  6.532096e-01   4.166638e-01   7.193062e-09   5.250809e-02   48
  6.537895e-01   3.220031e-01   1.183236e-04   4.281057e-02   60
  6.546585e-01   3.002890e-01   0.000000e+00   6.709603e-02   24
  6.558634e-01   1.302902e-01   0.000000e+00   3.634821e-02   6
  6.603027e-01   3.979442e-01   0.000000e+00   5.908163e-02   24
  6.606613e-01   3.578205e-01   1.195118e-04   4.539894e-02   48
  6.612586e-01   2.726103e-01   0.000000e+00   4.984678e-02   24
  6.622132e-01   2.958823e-01   7.193062e-09   7.827264e-02   6
  6.676359e-01   5.450702e-01   1.114931e-04   7.315298e-02   36
  6.680300e-01   4.721155e-01   0.000000e+00   1.255015e-01   24
  6.687387e-01   2.976445e-01   0.000000e+00   4.463064e-02   6
  6.749089e-01   3.918623e-01   1.013241e-04   6.995958e-02   32
  6.754351e-01   2.843620e-01   7.193062e-09   5.652783e-02   6
  6.820657e-01   4.426001e-01   0.000000e+00   1.040619e-01   12
  6.822972e-01   3.596152e-01   0.000000e+00   1.602197e-01   6
  6.893201e-01   5.519151e-02   1.017253e-08   9.701845e-03   6
