# power spectrum of delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.132584e-01   6.306256e-04   0.000000e+00   7.546981e-05   36
  2.138874e-01   4.621009e-04   1.689411e-04   2.454193e-05   342
  2.144889e-01   5.298315e-04   1.734820e-04   4.281498e-05   144
  2.152621e-01   4.575106e-04   1.819392e-04   2.743899e-05   384
  2.162000e-01   4.194371e-04   4.983500e-09   3.936436e-05   120
  2.166643e-01   5.636612e-04   1.622368e-04   3.614583e-05   264
  2.172929e-01   4.487600e-04   8.042088e-09   3.594902e-05   192
  2.178848e-01   3.573917e-04   1.748412e-04   3.113460e-05   152
  2.183802e-01   5.379815e-04   2.397687e-09   5.321178e-05   144
  2.194222e-01   4.196215e-04   1.131589e-04   3.168752e-05   216
  2.199045e-01   4.790190e-04   1.512105e-04   2.758721e-05   312
  2.207535e-01   4.743337e-04   1.752500e-04   2.950774e-05   240
  2.212538e-01   3.646231e-04   2.543132e-09   3.906664e-05   96
  2.222033e-01   3.592365e-04   1.675517e-04   3.488254e-05   144
  2.227885e-01   3.504419e-04   1.646885e-04   1.632411e-05   456
  2.237379e-01   3.632480e-04   0.000000e+00   3.236573e-05   120
  2.240905e-01   4.808449e-04   0.000000e+00   4.598986e-05   144
  2.247941e-01   5.610290e-04   0.000000e+00   9.842845e-05   24
  2.252452e-01   4.020145e-04   1.583038e-04   2.145171e-05   336
  2.260253e-01   4.183667e-04   1.745876e-04   2.840263e-05   198
  2.267563e-01   4.347720e-04   1.697764e-04   2.352011e-05   432
  2.275867e-01   8.310430e-04   0.000000e+00   1.484564e-04   48
  2.280199e-01   4.716763e-04   1.498832e-04   2.744511e-05   384
  2.287976e-01   3.997048e-04   1.725473e-04   3.484207e-05   144
  2.295024e-01   5.259671e-04   1.713168e-04   3.553646e-05   264
  2.303454e-01   4.530219e-04   2.543132e-09   5.031166e-05   48
  2.309110e-01   4.353863e-04   1.628943e-04   2.770069e-05   276
  2.314567e-01   4.022540e-04   1.476593e-04   2.689270e-05   192
  2.321860e-01   4.189147e-04   1.659366e-04   1.737222e-05   552
  2.330715e-01   5.013569e-04   2.877225e-09   6.157635e-05   120
  2.335978e-01   4.066255e-04   1.679687e-04   2.749893e-05   216
  2.340855e-01   5.426374e-04   4.069010e-09   5.263829e-05   120
  2.349569e-01   4.770410e-04   1.654080e-04   2.118906e-05   408
  2.357660e-01   2.004427e-04   3.596531e-09   3.163801e-05   24
  2.362678e-01   4.717678e-04   1.670919e-04   2.321223e-05   384
  2.369685e-01   3.843618e-04   1.632547e-04   2.139798e-05   240
  2.375770e-01   4.289862e-04   1.644502e-04   2.389644e-05   168
  2.384301e-01   3.646010e-04   0.000000e+00   4.755242e-05   120
  2.389801e-01   4.102350e-04   1.714308e-04   2.223470e-05   350
  2.398744e-01   5.518864e-04   2.822081e-04   3.310412e-05   384
  2.404088e-01   5.203785e-04   0.000000e+00   5.110482e-05   144
  2.413921e-01   4.208096e-04   0.000000e+00   2.687676e-05   288
  2.419055e-01   4.819737e-04   1.615394e-04   2.823129e-05   336
  2.426039e-01   4.125044e-04   1.470682e-04   3.375111e-05   168
  2.430220e-01   5.183050e-04   6.498988e-09   3.114010e-05   336
  2.438868e-01   3.686107e-04   1.526480e-04   2.603027e-05   288
  2.444062e-01   5.084046e-04   1.438335e-04   3.730874e-05   264
  2.452858e-01   4.667326e-04   0.000000e+00   3.461405e-05   240
  2.456075e-01   3.964064e-04   3.596531e-09   3.693007e-05   96
  2.467620e-01   4.980363e-04   1.956039e-04   2.682632e-05   360
  2.473008e-01   5.647788e-04   1.441936e-04   5.867810e-05   168
  2.479816e-01   4.568388e-04   1.571860e-04   2.338379e-05   456
  2.488014e-01   5.121436e-04   3.196917e-09   5.554230e-05   108
  2.492626e-01   3.595760e-04   1.577159e-04   2.175690e-05   264
  2.498378e-01   3.769585e-04   1.407083e-04   2.203363e-05   264
  2.506256e-01   4.218914e-04   1.327788e-04   2.424289e-05   312
  2.516065e-01   4.415710e-04   9.866910e-05   2.745304e-05   270
  2.520176e-01   5.542392e-04   1.252729e-04   3.797909e-05   240
  2.527567e-01   4.758233e-04   1.549783e-04   3.000239e-05   384
  2.532054e-01   4.312571e-04   3.596531e-09   3.143599e-05   192
  2.540769e-01   4.757407e-04   1.243495e-04   2.952119e-05   240
  2.545825e-01   4.863247e-04   1.534673e-04   2.484230e-05   336
  2.555333e-01   4.655384e-04   1.544942e-04   2.042571e-05   480
  2.563047e-01   7.998795e-04   5.873111e-09   1.474575e-04   72
  2.567356e-01   5.015341e-04   1.506459e-04   3.092156e-05   240
  2.573216e-01   5.034605e-04   1.415865e-04   3.187361e-05   312
  2.579934e-01   3.794473e-04   1.530210e-04   2.402805e-05   240
  2.590086e-01   5.044588e-04   1.162564e-04   2.343063e-05   408
  2.594104e-01   4.669818e-04   1.064628e-04   2.656690e-05   336
  2.601958e-01   5.018245e-04   1.351816e-04   3.363586e-05   264
  2.605818e-01   3.771132e-04   0.000000e+00   3.069683e-05   144
  2.616557e-01   4.168925e-04   1.873697e-04   1.950924e-05   464
  2.622215e-01   4.069250e-04   1.489973e-04   3.100974e-05   168
  2.627801e-01   4.044032e-04   1.357041e-04   2.248494e-05   336
  2.637897e-01   5.088063e-04   1.425837e-04   2.697615e-05   414
  2.643588e-01   4.560128e-04   1.484211e-04   3.203619e-05   216
  2.650879e-01   7.577193e-04   3.596531e-09   7.941047e-05   96
  2.653856e-01   5.127876e-04   8.042088e-09   2.816363e-05   384
  2.664284e-01   5.195762e-04   1.481344e-04   2.462347e-05   492
  2.669873e-01   5.784154e-04   1.448627e-04   4.589753e-05   240
  2.676189e-01   4.022237e-04   1.470864e-04   2.376726e-05   312
  2.684913e-01   4.121277e-04   1.470380e-04   3.725922e-05   192
  2.690439e-01   4.071166e-04   1.424976e-04   2.083166e-05   504
  2.697770e-01   4.274923e-04   9.433586e-05   2.364801e-05   408
  2.703542e-01   4.366712e-04   2.890096e-04   3.813563e-05   168
  2.710765e-01   5.908225e-04   1.372821e-04   3.971433e-05   288
  2.716826e-01   5.348385e-04   1.432656e-04   3.678133e-05   288
  2.723035e-01   3.701853e-04   1.440903e-04   1.854155e-05   432
  2.732042e-01   4.755491e-04   1.362614e-04   3.472198e-05   216
  2.736854e-01   4.404093e-04   1.359739e-04   2.811258e-05   360
  2.745421e-01   4.344345e-04   1.327092e-04   3.032790e-05   312
  2.753154e-01   7.237112e-04   0.000000e+00   9.085155e-05   48
  2.757611e-01   4.653074e-04   1.422834e-04   2.460562e-05   432
  2.765594e-01   4.374607e-04   2.373302e-04   2.086777e-05   414
  2.770308e-01   5.674340e-04   0.000000e+00   3.450640e-05   312
  2.779102e-01   5.176615e-04   2.082441e-04   3.024039e-05   528
  2.785037e-01   5.955046e-04   1.093105e-04   4.036735e-05   264
  2.792167e-01   4.679771e-04   1.296122e-04   2.561508e-05   480
  2.801483e-01   4.698049e-04   0.000000e+00   2.845567e-05   288
  2.805506e-01   4.566381e-04   1.392643e-04   3.636990e-05   168
  2.812867e-01   5.675006e-04   2.204550e-04   3.041114e-05   504
  2.821143e-01   6.446522e-04   3.390842e-09   5.773150e-05   144
  2.826350e-01   4.579448e-04   1.415850e-04   2.370429e-05   464
  2.834173e-01   4.481819e-04   2.077839e-04   2.335325e-05   432
  2.837886e-01   4.883837e-04   0.000000e+00   4.590912e-05   192
  2.847481e-01   4.874115e-04   1.540373e-04   4.160299e-05   396
  2.853147e-01   3.521864e-04   1.383680e-04   2.388193e-05   288
  2.858874e-01   4.372116e-04   1.366839e-04   2.809247e-05   336
  2.868021e-01   4.534615e-04   8.655099e-05   2.729483e-05   432
  2.873827e-01   4.115688e-04   2.243281e-04   2.185854e-05   360
  2.880345e-01   4.301635e-04   1.326934e-04   2.161365e-05   384
  2.889603e-01   4.152351e-04   1.171274e-04   3.143089e-05   198
  2.894063e-01   3.927259e-04   1.331357e-04   1.651961e-05   552
  2.902381e-01   5.080237e-04   1.863809e-04   2.856324e-05   432
  2.909325e-01   5.020748e-04   4.110321e-09   4.111696e-05   168
  2.915153e-01   5.461302e-04   2.310442e-04   3.050990e-05   480
  2.922863e-01   5.314916e-04   4.069010e-09   4.400906e-05   120
  2.926334e-01   5.262102e-04   1.887069e-04   2.936666e-05   336
  2.934802e-01   4.755043e-04   1.331298e-04   2.258366e-05   672
  2.943175e-01   5.013624e-04   1.936554e-04   2.460068e-05   528
