# power spectrum of zeta (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.425805e-01   8.943370e-13   2.258506e-04   7.713182e-14   240
  3.432329e-01   5.743398e-13   1.729994e-04   3.018306e-14   720
  3.439912e-01   6.541999e-13   1.368738e-04   3.610324e-14   720
  3.448318e-01   3.587996e-13   0.000000e+00   3.556265e-14   144
  3.452742e-01   6.636606e-13   1.764713e-04   3.561433e-14   720
  3.459035e-01   5.288038e-13   1.058157e-04   3.395430e-14   384
  3.466913e-01   5.243930e-13   1.173023e-04   2.471710e-14   672
  3.474387e-01   7.666088e-13   2.053834e-04   6.685117e-14   336
  3.477957e-01   4.896233e-13   4.795375e-09   4.164049e-14   288
  3.486699e-01   5.090087e-13   1.625472e-04   2.231689e-14   776
  3.494792e-01   4.888673e-13   1.390838e-04   2.435401e-14   720
  3.501588e-01   4.564738e-13   1.120422e-04   2.587733e-14   432
  3.507024e-01   5.475955e-13   1.597303e-04   3.483881e-14   504
  3.513071e-01   5.646598e-13   1.119137e-04   3.169979e-14   528
  3.521533e-01   6.754990e-13   1.524759e-04   6.067655e-14   438
  3.528495e-01   6.309176e-13   1.774680e-04   3.217482e-14   624
  3.533741e-01   6.866380e-13   2.173744e-04   7.401309e-14   312
  3.540952e-01   5.830179e-13   1.171159e-04   2.621374e-14   696
  3.548410e-01   5.724856e-13   1.059686e-04   3.084724e-14   552
  3.556166e-01   5.651722e-13   8.198436e-05   4.585398e-14   516
  3.560964e-01   7.566611e-13   1.637576e-04   6.042035e-14   528
  3.566805e-01   3.601382e-13   1.064960e-04   1.894724e-14   528
  3.575102e-01   5.555540e-13   1.404467e-04   2.493976e-14   864
  3.580734e-01   7.092574e-13   1.923830e-04   6.453441e-14   408
  3.586372e-01   8.491838e-13   1.906039e-04   6.879153e-14   192
  3.594362e-01   5.094998e-13   1.577339e-04   2.864904e-14   720
  3.601108e-01   5.258753e-13   1.454384e-04   2.235403e-14   696
  3.609123e-01   4.870838e-13   1.570748e-04   2.391904e-14   720
  3.616456e-01   5.506285e-13   2.128961e-04   3.766669e-14   432
  3.620733e-01   4.160302e-13   1.253189e-04   3.043833e-14   264
  3.628427e-01   5.013777e-13   1.730599e-04   2.323209e-14   672
  3.635310e-01   4.652135e-13   1.771868e-04   2.513668e-14   600
  3.643477e-01   4.074799e-13   1.037427e-04   3.607278e-14   270
  3.647594e-01   6.000829e-13   1.561617e-04   4.991805e-14   528
  3.654138e-01   7.118750e-13   1.069340e-04   3.896128e-14   840
  3.663112e-01   6.433405e-13   2.044769e-04   3.814361e-14   888
  3.671403e-01   5.421919e-13   1.523504e-04   3.556556e-14   744
  3.678411e-01   5.536084e-13   7.828584e-05   3.207154e-14   456
  3.681896e-01   7.878827e-13   1.069824e-04   5.831291e-14   360
  3.687860e-01   5.613023e-13   9.269427e-05   5.705231e-14   384
  3.697011e-01   6.077778e-13   1.486807e-04   3.013495e-14   816
  3.703877e-01   5.952783e-13   2.157150e-04   3.418999e-14   824
  3.712223e-01   6.596143e-13   1.002746e-04   6.624261e-14   360
  3.716692e-01   5.631587e-13   1.479676e-04   3.448669e-14   624
  3.722842e-01   6.286118e-13   9.998850e-05   3.879936e-14   360
  3.731036e-01   4.929766e-13   1.360137e-04   2.410736e-14   876
  3.738436e-01   5.104593e-13   1.615436e-04   2.701899e-14   696
  3.745899e-01   4.163314e-13   1.043143e-04   3.003835e-14   336
  3.749811e-01   6.037440e-13   1.041971e-04   4.406129e-14   504
  3.756273e-01   5.064085e-13   1.051000e-04   2.806006e-14   672
  3.765859e-01   4.570714e-13   2.092296e-04   1.995737e-14   720
  3.772508e-01   6.016526e-13   1.580506e-04   3.463151e-14   774
  3.779846e-01   8.861671e-13   9.046409e-05   9.690320e-14   384
  3.783690e-01   5.842064e-13   1.740917e-04   3.328484e-14   528
  3.789655e-01   6.179583e-13   1.659191e-04   3.609210e-14   744
  3.799249e-01   5.189676e-13   1.368481e-04   2.626239e-14   768
  3.805620e-01   6.781913e-13   1.536223e-04   5.906471e-14   552
  3.813568e-01   5.103169e-13   1.674309e-04   2.780664e-14   696
  3.819481e-01   8.655234e-13   2.034577e-04   7.729994e-14   408
  3.824174e-01   6.259807e-13   8.789532e-05   3.711470e-14   504
  3.831615e-01   5.248729e-13   1.579007e-04   2.259694e-14   888
  3.838937e-01   5.112481e-13   1.641044e-04   2.804886e-14   648
  3.846547e-01   5.946331e-13   1.626978e-04   3.520279e-14   648
  3.853707e-01   6.014884e-13   1.754281e-04   3.155987e-14   792
  3.861291e-01   5.282692e-13   2.566633e-04   3.409248e-14   600
  3.866880e-01   4.830305e-13   1.739428e-04   3.827741e-14   456
  3.872762e-01   5.413935e-13   8.477229e-05   3.190492e-14   648
  3.880317e-01   4.659695e-13   1.653183e-04   1.999948e-14   936
  3.888474e-01   6.226253e-13   1.015268e-04   4.282592e-14   384
  3.895575e-01   4.974270e-13   0.000000e+00   5.185396e-14   198
  3.901055e-01   6.090164e-13   2.575821e-04   3.375369e-14   1224
  3.906966e-01   8.724289e-13   1.875990e-04   6.378459e-14   420
  3.913957e-01   6.848350e-13   1.815566e-04   4.300680e-14   792
  3.920793e-01   6.226343e-13   1.501318e-04   3.734909e-14   680
  3.928594e-01   6.922367e-13   1.378581e-04   4.568170e-14   600
  3.934870e-01   6.175375e-13   1.999321e-04   3.252983e-14   840
  3.943251e-01   5.315976e-13   9.439865e-05   3.896945e-14   432
  3.946454e-01   7.213359e-13   8.846397e-05   4.450971e-14   720
  3.953417e-01   4.839496e-13   1.771778e-04   2.008313e-14   960
  3.962077e-01   5.954126e-13   1.579411e-04   5.014451e-14   528
  3.968405e-01   5.538382e-13   1.614459e-04   3.158893e-14   624
  3.975938e-01   6.397881e-13   1.268954e-04   3.510659e-14   816
  3.983415e-01   5.083461e-13   2.086821e-04   2.742744e-14   696
  3.991678e-01   3.894668e-13   5.754450e-09   3.327942e-14   240
  3.994784e-01   5.449088e-13   1.230648e-04   3.255638e-14   672
  4.001719e-01   5.249582e-13   2.199344e-04   2.873212e-14   864
  4.009498e-01   4.412775e-13   1.687640e-04   2.406389e-14   816
  4.016509e-01   4.579994e-13   9.659469e-05   2.733378e-14   648
  4.024060e-01   6.552017e-13   9.873737e-05   3.991832e-14   843
  4.030471e-01   5.452606e-13   1.776528e-04   3.603865e-14   780
  4.038111e-01   7.955587e-13   9.532520e-05   1.143084e-13   216
  4.042823e-01   5.737794e-13   2.298663e-04   3.040292e-14   1056
  4.050071e-01   4.793451e-13   1.880564e-04   5.735950e-14   228
  4.056781e-01   7.171025e-13   2.341349e-04   5.007452e-14   924
  4.063670e-01   4.881021e-13   8.685094e-05   2.505808e-14   696
  4.070964e-01   5.569917e-13   1.545698e-04   3.664286e-14   996
  4.078428e-01   3.933313e-13   9.125493e-05   2.365511e-14   576
  4.086192e-01   6.044649e-13   1.408459e-04   5.534278e-14   552
  4.091852e-01   6.266549e-13   1.681651e-04   3.779030e-14   516
  4.097596e-01   5.358090e-13   2.445470e-04   2.675584e-14   744
  4.104159e-01   3.899196e-13   1.199649e-04   1.997075e-14   576
  4.109868e-01   4.837847e-13   1.234742e-04   2.708062e-14   792
  4.117982e-01   5.043332e-13   1.411539e-04   2.977578e-14   792
  4.123927e-01   5.297737e-13   1.522330e-04   3.160774e-14   720
  4.131968e-01   4.717804e-13   1.735107e-04   2.520161e-14   656
  4.139503e-01   4.144586e-13   1.894646e-04   1.687306e-14   816
  4.147227e-01   4.305616e-13   1.021561e-04   3.181150e-14   492
  4.151618e-01   4.792116e-13   1.469588e-04   2.735351e-14   552
  4.159858e-01   4.113746e-13   2.555435e-04   2.207575e-14   780
  4.165209e-01   4.603603e-13   1.569773e-04   2.919350e-14   528
  4.170975e-01   3.401734e-13   1.832403e-04   1.621426e-14   600
  4.179472e-01   4.862249e-13   1.522872e-04   2.646562e-14   900
  4.185329e-01   4.055005e-13   8.430879e-05   2.254646e-14   696
  4.193388e-01   4.471980e-13   2.131780e-04   2.998144e-14   696
  4.201183e-01   3.330023e-13   8.648430e-05   1.919040e-14   552
  4.207739e-01   3.570522e-13   1.005733e-04   1.778324e-14   708
  4.214606e-01   3.926931e-13   1.660522e-04   1.902743e-14   876
  4.221752e-01   5.462037e-13   8.817041e-05   5.254085e-14   216
  4.226547e-01   4.123780e-13   2.411580e-04   1.598960e-14   1032
  4.233729e-01   3.392407e-13   2.685028e-04   2.154124e-14   600
  4.241182e-01   3.082745e-13   1.281196e-04   1.798947e-14   600
  4.246868e-01   4.215266e-13   2.262472e-04   2.319960e-14   528
  4.253589e-01   3.752098e-13   1.241998e-04   1.937234e-14   732
  4.260669e-01   4.239897e-13   9.171027e-05   2.477138e-14   336
  4.268820e-01   3.706945e-13   1.307053e-04   1.621582e-14   912
  4.274911e-01   2.847500e-13   1.311885e-04   1.467896e-14   624
  4.281565e-01   3.492322e-13   1.105498e-04   1.674896e-14   768
  4.289333e-01   3.591925e-13   1.994537e-04   1.625895e-14   792
  4.296957e-01   3.919144e-13   9.888090e-05   1.934832e-14   660
  4.302382e-01   4.062429e-13   1.457169e-04   2.578384e-14   504
  4.307992e-01   3.260870e-13   2.380735e-04   1.777012e-14   480
  4.316401e-01   2.787567e-13   2.201870e-04   1.052245e-14   912
  4.322985e-01   3.395314e-13   2.452123e-04   2.466289e-14   432
  4.329203e-01   3.321609e-13   1.456013e-04   2.002110e-14   564
  4.334724e-01   3.444782e-13   1.393605e-04   1.777261e-14   600
  4.342496e-01   3.570236e-13   1.942553e-04   1.526904e-14   876
  4.348334e-01   3.412292e-13   8.734307e-05   3.011084e-14   264
  4.356382e-01   2.855514e-13   1.694799e-04   1.362270e-14   560
  4.362850e-01   2.891944e-13   1.151652e-04   1.189120e-14   840
  4.370702e-01   2.846171e-13   1.775516e-04   1.232913e-14   1008
  4.377963e-01   2.688810e-13   7.942467e-05   1.646321e-14   456
  4.384595e-01   2.981326e-13   1.028834e-04   1.366548e-14   576
  4.390725e-01   2.970835e-13   1.580913e-04   1.374872e-14   612
  4.398809e-01   3.391522e-13   1.412012e-04   1.679766e-14   780
  4.405404e-01   3.127920e-13   1.618102e-04   1.446853e-14   648
  4.412155e-01   3.110885e-13   7.540562e-05   2.251470e-14   312
  4.416470e-01   2.534496e-13   1.915933e-04   1.284383e-14   528
  4.423945e-01   2.594236e-13   2.502113e-04   1.037487e-14   720
  4.431093e-01   2.817089e-13   2.509948e-04   1.661556e-14   576
  4.439759e-01   2.723868e-13   2.165154e-04   1.626425e-14   444
  4.445151e-01   3.006387e-13   2.123318e-04   1.127632e-14   996
  4.451759e-01   2.514047e-13   1.773610e-04   1.412540e-14   432
  4.458005e-01   3.317197e-13   1.941754e-04   1.864881e-14   504
  4.463400e-01   2.414481e-13   8.754449e-05   1.146710e-14   504
  4.471082e-01   3.381159e-13   1.722886e-04   1.297299e-14   876
  4.478033e-01   2.608678e-13   1.982878e-04   1.302039e-14   504
  4.485271e-01   2.437978e-13   1.264576e-04   1.112561e-14   696
  4.491253e-01   2.422665e-13   1.081079e-04   1.283995e-14   492
  4.499392e-01   2.507964e-13   1.547618e-04   1.557416e-14   432
  4.505420e-01   2.979371e-13   1.449174e-04   1.200507e-14   768
  4.512567e-01   2.593992e-13   1.805141e-04   1.149405e-14   648
  4.519390e-01   2.368282e-13   1.177661e-04   1.530948e-14   456
  4.527231e-01   2.619497e-13   1.619475e-04   1.216636e-14   552
  4.532676e-01   2.705907e-13   1.109989e-04   1.211847e-14   648
  4.540170e-01   2.533120e-13   1.809220e-04   9.042847e-15   840
  4.547491e-01   2.812586e-13   8.627791e-05   1.618874e-14   432
  4.554820e-01   2.494996e-13   1.056757e-04   1.198947e-14   600
  4.559917e-01   3.074396e-13   1.125905e-04   1.655695e-14   432
  4.568479e-01   2.941480e-13   1.120948e-04   1.300651e-14   560
  4.574277e-01   2.213616e-13   1.774344e-04   8.246409e-15   840
  4.581537e-01   2.189023e-13   1.050970e-04   1.081846e-14   504
  4.587303e-01   2.545275e-13   2.144966e-04   1.214116e-14   696
  4.595432e-01   2.934646e-13   1.171504e-04   1.918377e-14   384
  4.601763e-01   2.341330e-13   1.716116e-04   1.109426e-14   576
  4.609420e-01   2.372014e-13   1.059101e-04   1.390563e-14   360
  4.615593e-01   2.675870e-13   1.577258e-04   1.123662e-14   828
  4.622251e-01   2.267929e-13   1.404841e-04   1.523436e-14   372
  4.628352e-01   2.415043e-13   2.145462e-04   1.102196e-14   576
  4.636434e-01   2.334418e-13   8.985170e-05   1.060569e-14   636
  4.642192e-01   2.564936e-13   1.732109e-04   1.051116e-14   648
  4.649981e-01   1.926870e-13   1.408015e-04   7.903073e-15   576
  4.655573e-01   2.570523e-13   2.271277e-04   1.080165e-14   528
  4.663010e-01   2.236037e-13   9.710647e-05   1.563579e-14   360
  4.669165e-01   2.365976e-13   2.233813e-04   8.976331e-15   672
  4.677203e-01   2.579682e-13   1.144196e-04   1.054277e-14   804
  4.683893e-01   2.368304e-13   1.262185e-04   1.348964e-14   408
  4.691293e-01   2.328053e-13   7.801673e-05   1.196195e-14   384
  4.696276e-01   1.898600e-13   1.785323e-04   8.450265e-15   480
  4.703304e-01   2.245047e-13   1.153580e-04   1.331302e-14   432
  4.710045e-01   2.373091e-13   2.125802e-04   8.900069e-15   648
  4.718024e-01   2.575881e-13   1.319050e-04   1.087108e-14   624
  4.723861e-01   2.336792e-13   1.199787e-04   1.139563e-14   456
  4.731831e-01   2.120894e-13   1.639016e-04   9.150958e-15   588
  4.737172e-01   2.058601e-13   1.045685e-04   9.085530e-15   600
  4.744970e-01   2.422221e-13   1.631013e-04   1.112627e-14   708
  4.751130e-01   2.568135e-13   1.027507e-04   1.537571e-14   360
  4.757936e-01   2.322943e-13   1.181146e-04   1.014667e-14   552
  4.764461e-01   1.880401e-13   8.286020e-05   1.131827e-14   288
  4.771085e-01   2.337498e-13   1.557998e-04   1.116063e-14   528
  4.777309e-01   2.359989e-13   1.051098e-04   1.291892e-14   456
  4.784262e-01   2.444808e-13   1.863824e-04   1.082966e-14   608
  4.791256e-01   2.179013e-13   9.017389e-05   1.079425e-14   504
  4.798898e-01   1.685280e-13   1.935982e-04   8.293841e-15   540
  4.804891e-01   2.505614e-13   2.078222e-04   1.411635e-14   360
  4.811350e-01   2.493409e-13   9.411255e-05   1.136408e-14   540
  4.817063e-01   2.162052e-13   8.080679e-05   1.221936e-14   576
  4.825371e-01   2.358290e-13   1.873635e-04   9.769824e-15   588
  4.833270e-01   2.188899e-13   2.585051e-04   9.566246e-15   672
  4.840056e-01   2.393674e-13   1.975777e-04   9.103401e-15   552
  4.845526e-01   2.313087e-13   1.976776e-04   1.833281e-14   144
  4.852507e-01   2.152401e-13   1.679474e-04   1.033477e-14   600
  4.859125e-01   2.129072e-13   2.104747e-04   1.240629e-14   504
  4.866470e-01   2.215778e-13   2.162000e-04   1.184687e-14   336
  4.874196e-01   2.401608e-13   2.430098e-04   1.026272e-14   600
  4.881116e-01   2.000049e-13   1.568306e-04   8.487298e-15   636
  4.888585e-01   1.986147e-13   1.260932e-04   1.052878e-14   384
  4.893821e-01   2.503500e-13   1.758851e-04   1.165314e-14   504
  4.901368e-01   1.820350e-13   7.381652e-05   1.283196e-14   240
  4.907324e-01   2.327855e-13   1.734055e-04   8.389966e-15   744
  4.914470e-01   2.128762e-13   1.184096e-04   1.082245e-14   648
  4.920821e-01   3.607793e-13   7.860381e-05   3.058454e-14   120
  4.928265e-01   2.435159e-13   1.234764e-04   1.220738e-14   564
  4.933890e-01   2.226081e-13   1.939271e-04   1.189840e-14   432
  4.941396e-01   2.142583e-13   1.505258e-04   1.000150e-14   480
  4.947049e-01   1.973316e-13   1.107908e-04   9.908595e-15   456
  4.953721e-01   2.401330e-13   1.833424e-04   1.152233e-14   444
  4.961293e-01   1.978468e-13   2.805235e-04   9.358430e-15   528
  4.967944e-01   1.813832e-13   2.083390e-04   1.432239e-14   264
  4.974399e-01   2.583424e-13   2.135165e-04   1.235934e-14   444
  4.983082e-01   2.522082e-13   2.338759e-04   1.093549e-14   696
  4.990289e-01   2.233392e-13   1.250847e-04   1.040760e-14   384
  4.995560e-01   2.240423e-13   1.580550e-04   1.126918e-14   432
  5.003759e-01   2.467914e-13   1.092086e-04   1.145862e-14   488
  5.009082e-01   2.234070e-13   1.645909e-04   1.142023e-14   480
  5.016800e-01   1.876469e-13   1.835529e-04   9.621164e-15   480
  5.022777e-01   2.318683e-13   7.701318e-05   1.451572e-14   240
  5.029563e-01   2.178053e-13   1.798967e-04   9.531277e-15   600
  5.035964e-01   1.976005e-13   1.567616e-04   1.377803e-14   288
  5.042780e-01   2.223193e-13   1.507931e-04   1.029161e-14   480
  5.049682e-01   1.950205e-13   2.682341e-04   1.069910e-14   504
  5.056479e-01   2.113218e-13   1.150891e-04   1.303842e-14   216
  5.065146e-01   2.277795e-13   1.884192e-04   1.046877e-14   504
  5.071897e-01   2.111300e-13   1.515464e-04   1.005183e-14   456
  5.079286e-01   2.247053e-13   8.691443e-05   1.321318e-14   384
  5.084180e-01   2.439581e-13   1.764049e-04   1.256969e-14   480
  5.091134e-01   2.059401e-13   1.549032e-04   9.940065e-15   504
  5.097578e-01   2.057069e-13   9.826093e-05   1.246405e-14   312
  5.104521e-01   2.251748e-13   1.583441e-04   1.198622e-14   492
  5.110667e-01   2.745837e-13   1.484108e-04   1.847458e-14   312
  5.118579e-01   2.112100e-13   2.410815e-04   8.180314e-15   576
  5.125543e-01   2.360489e-13   2.225378e-04   1.805198e-14   336
  5.131328e-01   1.797919e-13   1.713438e-04   1.083632e-14   240
  5.139346e-01   2.045169e-13   2.271584e-04   1.032896e-14   468
  5.146270e-01   2.086762e-13   1.422340e-04   1.852404e-14   192
  5.153517e-01   1.951691e-13   1.426580e-04   1.200438e-14   324
  5.158828e-01   2.060643e-13   1.035388e-04   9.407725e-15   600
  5.166066e-01   2.311570e-13   1.679811e-04   1.122379e-14   456
  5.171442e-01   2.087298e-13   7.555790e-05   1.287796e-14   336
  5.180350e-01   2.433757e-13   2.262417e-04   1.192079e-14   612
  5.186832e-01   1.923819e-13   1.898719e-04   1.767048e-14   144
  5.192961e-01   2.470669e-13   2.216292e-04   1.219119e-14   552
  5.201296e-01   1.816756e-13   8.728032e-05   1.087559e-14   264
  5.206006e-01   2.584381e-13   2.020762e-04   1.304038e-14   336
  5.213435e-01   1.991691e-13   1.335250e-04   1.191355e-14   384
  5.219878e-01   2.434142e-13   7.516140e-05   1.716814e-14   216
  5.227010e-01   2.024758e-13   1.593577e-04   1.222289e-14   344
  5.233513e-01   1.969243e-13   2.377692e-04   1.077508e-14   408
  5.241438e-01   2.023784e-13   1.827101e-04   1.515169e-14   264
  5.248460e-01   2.209943e-13   2.547069e-04   1.291147e-14   612
  5.255476e-01   2.551253e-13   1.310917e-04   1.407286e-14   408
  5.262692e-01   1.902735e-13   1.312801e-04   9.676232e-15   444
  5.267993e-01   3.302434e-13   7.342396e-05   2.471720e-14   120
  5.275096e-01   2.390503e-13   2.028570e-04   1.510495e-14   336
  5.280368e-01   1.834097e-13   7.049199e-05   1.058185e-14   288
  5.287493e-01   2.397419e-13   2.193723e-04   1.127196e-14   552
  5.297288e-01   2.387895e-13   1.174622e-08   3.893586e-14   72
  5.302324e-01   2.166448e-13   2.178926e-04   1.198647e-14   504
  5.308207e-01   1.396066e-13   7.011571e-05   9.447120e-15   216
  5.315829e-01   2.300002e-13   1.251868e-04   1.509380e-14   312
  5.322672e-01   1.906662e-13   1.425448e-04   1.069208e-14   336
  5.329194e-01   2.389873e-13   1.975831e-04   2.565052e-14   204
  5.335689e-01   2.543023e-13   2.296216e-04   1.391379e-14   504
  5.342577e-01   2.712670e-13   2.186657e-04   1.633438e-14   396
  5.349201e-01   2.330619e-13   2.005279e-04   1.421932e-14   312
  5.357232e-01   2.764560e-13   1.225440e-04   1.675629e-14   216
  5.362890e-01   2.568508e-13   6.650698e-05   2.155954e-14   168
  5.369766e-01   2.181363e-13   1.679338e-04   8.789326e-15   588
  5.377613e-01   1.925980e-13   2.279505e-04   1.565026e-14   240
  5.383710e-01   1.809642e-13   2.013185e-04   1.688895e-14   264
  5.390860e-01   2.231777e-13   2.489717e-04   1.147901e-14   288
  5.397204e-01   1.937071e-13   1.243261e-04   1.200269e-14   288
  5.405244e-01   1.944978e-13   1.167620e-04   1.379103e-14   288
  5.410658e-01   1.940459e-13   1.352591e-04   1.668604e-14   192
  5.417469e-01   1.452164e-13   1.439292e-04   9.588115e-15   264
  5.423957e-01   3.005821e-13   2.367436e-04   1.872655e-14   372
  5.430940e-01   2.226013e-13   2.556933e-04   1.293276e-14   360
  5.439463e-01   2.872119e-13   1.082118e-04   2.915388e-14   144
  5.443868e-01   2.178886e-13   1.503015e-04   1.488269e-14   296
  5.450821e-01   1.924715e-13   1.619421e-04   1.358412e-14   288
  5.458782e-01   2.497417e-13   2.420184e-04   1.414409e-14   480
  5.465649e-01   2.232243e-13   2.010942e-04   2.098403e-14   192
  5.472326e-01   2.814786e-13   2.157009e-04   2.526653e-14   192
  5.478395e-01   1.676249e-13   1.374687e-04   1.001002e-14   288
  5.486835e-01   1.711434e-13   1.196646e-04   1.361987e-14   108
  5.491087e-01   2.350135e-13   1.150429e-04   1.452542e-14   240
  5.498595e-01   1.648198e-13   2.146152e-04   8.602410e-15   384
  5.506307e-01   2.381394e-13   2.618062e-04   2.720780e-14   108
  5.513127e-01   3.135729e-13   1.535018e-04   2.058506e-14   348
  5.520298e-01   2.152787e-13   1.602006e-04   1.291528e-14   312
  5.526703e-01   1.909351e-13   1.556684e-04   1.938731e-14   96
  5.532593e-01   2.561922e-13   2.072444e-04   1.797946e-14   384
  5.539190e-01   1.982257e-13   1.425422e-04   1.833859e-14   144
  5.545642e-01   1.944821e-13   2.190224e-04   1.369750e-14   408
  5.553663e-01   1.661159e-13   9.769946e-05   1.289471e-14   144
  5.561240e-01   2.394982e-13   1.878283e-04   2.087825e-14   192
  5.565734e-01   2.103069e-13   2.114042e-04   1.619658e-14   144
  5.573059e-01   1.713453e-13   1.718794e-04   1.390244e-14   144
  5.579969e-01   2.431599e-13   2.100644e-04   1.709520e-14   336
  5.588433e-01   1.603719e-13   1.554210e-04   1.179015e-14   240
  5.593800e-01   2.197626e-13   7.057532e-05   3.511159e-14   96
  5.601284e-01   2.627820e-13   2.069634e-04   1.858995e-14   372
  5.608856e-01   2.194315e-13   2.461786e-04   2.074841e-14   132
  5.615507e-01   1.687641e-13   1.523323e-04   1.021797e-14   264
  5.621457e-01   2.203094e-13   1.169843e-04   2.344787e-14   168
  5.627807e-01   1.754870e-13   1.870354e-04   1.087149e-14   216
  5.633417e-01   2.140555e-13   1.144306e-04   1.668042e-14   216
  5.641586e-01   1.544024e-13   2.099325e-04   1.531407e-14   96
  5.648999e-01   2.375126e-13   1.369618e-04   3.110974e-14   120
  5.655797e-01   1.844746e-13   1.741170e-04   1.454678e-14   216
  5.661397e-01   1.866985e-13   7.608972e-05   1.863522e-14   200
  5.668812e-01   2.309110e-13   1.969636e-04   1.960133e-14   288
  5.678322e-01   1.207834e-13   5.182495e-05   1.104783e-14   144
  5.682326e-01   1.810630e-13   1.612761e-04   1.698486e-14   168
  5.690504e-01   2.686980e-13   1.815012e-04   3.720649e-14   159
  5.696887e-01   1.677597e-13   1.904384e-04   1.495432e-14   174
  5.703065e-01   1.693100e-13   1.726829e-04   1.572401e-14   144
  5.711154e-01   2.490024e-13   9.971188e-05   2.048827e-14   222
  5.716564e-01   1.932428e-13   1.006181e-04   1.370071e-14   168
  5.725909e-01   4.184840e-13   2.206942e-04   1.239559e-13   30
  5.729769e-01   1.144431e-13   1.948567e-04   1.296587e-14   72
  5.737039e-01   1.757324e-13   1.739073e-04   1.419274e-14   258
  5.745032e-01   1.656574e-13   1.089226e-04   1.154018e-14   264
  5.749029e-01   1.878590e-13   0.000000e+00   2.495013e-14   72
  5.757357e-01   1.466061e-13   2.158892e-04   1.263046e-14   174
  5.764898e-01   2.083047e-13   2.298822e-04   2.734023e-14   168
  5.770961e-01   1.214060e-13   7.193062e-09   1.427752e-14   48
  5.777470e-01   1.466793e-13   1.298199e-04   1.199781e-14   150
  5.785016e-01   2.040833e-13   2.388130e-04   1.717819e-14   168
  5.792583e-01   1.538731e-13   1.454738e-04   1.175422e-14   144
  5.799541e-01   2.392492e-13   1.359056e-04   2.950177e-14   102
  5.804724e-01   1.683553e-13   2.011636e-04   1.289394e-14   96
  5.812948e-01   1.430172e-13   1.996414e-04   1.476620e-14   120
  5.819038e-01   1.562544e-13   2.141206e-04   1.422224e-14   168
  5.825625e-01   2.494058e-13   1.581111e-04   1.960289e-14   126
  5.831237e-01   1.846374e-13   1.192474e-04   1.390378e-14   168
  5.838969e-01   2.230404e-13   1.912134e-04   2.477560e-14   72
  5.845726e-01   1.630056e-13   2.394418e-04   1.400289e-14   168
  5.851646e-01   1.422992e-13   6.564276e-05   1.289359e-14   78
  5.859757e-01   1.487386e-13   1.077805e-04   1.535212e-14   60
  5.866288e-01   2.449514e-13   1.748374e-04   2.402545e-14   96
  5.873062e-01   1.574117e-13   2.121507e-04   1.125849e-14   168
  5.879428e-01   1.431250e-13   1.342407e-04   1.601174e-14   86
  5.886107e-01   1.564107e-13   1.199794e-04   1.483476e-14   120
  5.895681e-01   1.732713e-13   8.556122e-05   1.134104e-14   168
  5.900844e-01   1.391652e-13   0.000000e+00   1.642876e-14   48
  5.907798e-01   1.535082e-13   1.558833e-04   1.374750e-14   120
  5.911793e-01   1.695348e-13   1.137231e-04   1.568463e-14   126
  5.921548e-01   1.297542e-13   2.000073e-04   1.072239e-14   96
  5.927878e-01   1.619391e-13   5.767222e-05   1.350228e-14   96
  5.932871e-01   1.743476e-13   0.000000e+00   1.506564e-14   72
  5.943508e-01   2.135628e-13   7.193062e-09   3.992650e-14   24
  5.950147e-01   1.965093e-13   1.186881e-04   2.140509e-14   120
  5.955326e-01   1.932530e-13   1.731294e-04   2.055109e-14   126
  5.961084e-01   1.601032e-13   1.443268e-04   1.461539e-14   96
  5.967813e-01   1.498174e-13   2.494389e-04   1.800999e-14   72
  5.975306e-01   1.606827e-13   1.078907e-04   1.515243e-14   144
  5.981469e-01   1.388025e-13   6.222882e-05   1.926766e-14   72
  5.987626e-01   1.679733e-13   1.242932e-04   1.752554e-14   54
  5.993045e-01   1.788686e-13   1.095319e-04   1.820612e-14   108
  6.004306e-01   1.501773e-13   1.073696e-04   1.119833e-14   72
  6.007812e-01   1.937397e-13   6.195595e-05   2.473176e-14   72
  6.016129e-01   1.578720e-13   1.245875e-08   1.962567e-14   24
  6.023999e-01   9.770099e-14   1.310705e-04   1.578271e-14   48
  6.028777e-01   1.604533e-13   9.984188e-05   1.515412e-14   102
  6.035970e-01   1.521958e-13   2.258008e-04   1.211148e-14   168
  6.045369e-01   1.537936e-13   1.231465e-04   2.020127e-14   72
  6.048851e-01   1.478319e-13   0.000000e+00   2.745086e-14   48
  6.056156e-01   2.137567e-13   2.118194e-04   1.877040e-14   120
  6.065796e-01   1.574619e-13   1.301673e-04   1.309103e-14   96
  6.074901e-01   1.534375e-13   1.409547e-08   2.322711e-14   30
  6.085723e-01   2.946157e-13   6.115837e-05   3.202050e-14   72
  6.090478e-01   1.615241e-13   7.193062e-09   2.121939e-14   24
  6.096586e-01   1.745721e-13   9.065181e-05   2.508687e-14   56
  6.103428e-01   1.583136e-13   1.293647e-04   1.303537e-14   96
  6.111616e-01   1.531595e-13   1.428503e-04   1.065826e-14   144
  6.117928e-01   1.744687e-13   8.110480e-05   2.545728e-14   54
  6.127099e-01   1.529331e-13   1.215036e-04   1.740205e-14   108
  6.136327e-01   1.760025e-13   6.433558e-05   2.535065e-14   48
