# power spectrum of hij
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.432329e-01   6.620800e-24   1.729994e-04   2.305152e-25   720
  3.439912e-01   7.004147e-24   1.368738e-04   2.284216e-25   720
  3.448318e-01   4.919804e-24   0.000000e+00   2.664790e-25   144
  3.452742e-01   8.121991e-24   1.764713e-04   3.195057e-25   720
  3.459035e-01   6.230148e-24   1.058157e-04   2.374284e-25   384
  3.466913e-01   6.215740e-24   1.173023e-04   2.071575e-25   672
  3.474387e-01   6.414036e-24   2.053834e-04   2.678614e-25   336
  3.477957e-01   6.043693e-24   4.795375e-09   3.328840e-25   288
  3.486699e-01   6.207227e-24   1.625472e-04   1.862989e-25   776
  3.494792e-01   5.761082e-24   1.390838e-04   1.624235e-25   720
  3.501588e-01   5.847404e-24   1.120422e-04   2.108417e-25   432
  3.507024e-01   6.602348e-24   1.597303e-04   2.695103e-25   504
  3.513071e-01   5.878187e-24   1.119137e-04   2.450972e-25   528
  3.521533e-01   6.526636e-24   1.524759e-04   2.640210e-25   438
  3.528495e-01   6.976801e-24   1.774680e-04   2.970001e-25   624
  3.533741e-01   7.128653e-24   2.173744e-04   4.347679e-25   312
  3.540952e-01   7.466427e-24   1.171159e-04   2.754957e-25   696
  3.548410e-01   6.790674e-24   1.059686e-04   2.979855e-25   552
  3.556166e-01   6.531224e-24   8.198436e-05   2.463826e-25   516
  3.560964e-01   7.175157e-24   1.637576e-04   2.619482e-25   528
  3.566805e-01   5.203735e-24   1.064960e-04   1.542818e-25   528
  3.575102e-01   6.159527e-24   1.404467e-04   2.078784e-25   864
  3.580734e-01   6.360946e-24   1.923830e-04   2.647442e-25   408
  3.586372e-01   7.664544e-24   1.906039e-04   5.376965e-25   192
  3.594362e-01   5.586677e-24   1.577339e-04   1.920216e-25   720
  3.601108e-01   6.160785e-24   1.454384e-04   2.105270e-25   696
  3.609123e-01   6.069079e-24   1.570748e-04   1.810115e-25   720
  3.616456e-01   5.980075e-24   2.128961e-04   2.510927e-25   432
  3.620733e-01   5.543475e-24   1.253189e-04   2.572521e-25   264
  3.628427e-01   5.848332e-24   1.730599e-04   1.991890e-25   672
  3.635310e-01   6.478949e-24   1.771868e-04   2.563608e-25   600
  3.643477e-01   4.165547e-24   1.037427e-04   1.752415e-25   270
  3.647594e-01   5.702336e-24   1.561617e-04   3.016453e-25   528
  3.654138e-01   6.338311e-24   1.069340e-04   1.941538e-25   840
  3.663112e-01   6.356338e-24   2.044769e-04   2.029153e-25   888
  3.671403e-01   5.755179e-24   1.523504e-04   2.033702e-25   744
  3.678411e-01   6.391742e-24   7.828584e-05   2.309540e-25   456
  3.681896e-01   8.272221e-24   1.069824e-04   3.729565e-25   360
  3.687860e-01   5.203096e-24   9.269427e-05   2.360459e-25   384
  3.697011e-01   6.454041e-24   1.486807e-04   1.995647e-25   816
  3.703877e-01   5.977452e-24   2.157150e-04   2.010527e-25   824
  3.712223e-01   5.002767e-24   1.002746e-04   2.075510e-25   360
  3.716692e-01   6.287708e-24   1.479676e-04   2.485317e-25   624
  3.722842e-01   6.250855e-24   9.998850e-05   2.446262e-25   360
  3.731036e-01   5.487990e-24   1.360137e-04   1.856728e-25   876
  3.738436e-01   5.526863e-24   1.615436e-04   2.054872e-25   696
  3.745899e-01   4.570959e-24   1.043143e-04   2.003822e-25   336
  3.749811e-01   5.530645e-24   1.041971e-04   2.287415e-25   504
  3.756273e-01   5.692822e-24   1.051000e-04   2.107553e-25   672
  3.765859e-01   5.245383e-24   2.092296e-04   1.693091e-25   720
  3.772508e-01   5.904476e-24   1.580506e-04   2.551250e-25   774
  3.779846e-01   6.506602e-24   9.046409e-05   3.418477e-25   384
  3.783690e-01   5.881104e-24   1.740917e-04   2.436446e-25   528
  3.789655e-01   6.498493e-24   1.659191e-04   2.521692e-25   744
  3.799249e-01   6.363325e-24   1.368481e-04   2.060154e-25   768
  3.805620e-01   6.085770e-24   1.536223e-04   3.332127e-25   552
  3.813568e-01   5.672291e-24   1.674309e-04   2.197504e-25   696
  3.819481e-01   6.892133e-24   2.034577e-04   3.462032e-25   408
  3.824174e-01   6.588839e-24   8.789532e-05   3.142685e-25   504
  3.831615e-01   5.484207e-24   1.579007e-04   1.805074e-25   888
  3.838937e-01   5.567632e-24   1.641044e-04   2.069282e-25   648
  3.846547e-01   5.319134e-24   1.626978e-04   1.774646e-25   648
  3.853707e-01   5.153665e-24   1.754281e-04   1.541406e-25   792
  3.861291e-01   5.441597e-24   2.566633e-04   2.283034e-25   600
  3.866880e-01   4.640517e-24   1.739428e-04   1.777136e-25   456
  3.872762e-01   5.274342e-24   8.477229e-05   2.010042e-25   648
  3.880317e-01   5.206689e-24   1.653183e-04   1.504461e-25   936
  3.888474e-01   6.099681e-24   1.015268e-04   2.597186e-25   384
  3.895575e-01   6.406947e-24   0.000000e+00   4.408025e-25   198
  3.901055e-01   5.773103e-24   2.575821e-04   1.965862e-25   1224
  3.906966e-01   6.655134e-24   1.875990e-04   3.660005e-25   420
  3.913957e-01   5.799980e-24   1.815566e-04   2.248085e-25   792
  3.920793e-01   5.915729e-24   1.501318e-04   2.442914e-25   680
  3.928594e-01   5.591723e-24   1.378581e-04   2.564796e-25   600
  3.934870e-01   5.509819e-24   1.999321e-04   1.877157e-25   840
  3.943251e-01   5.430031e-24   9.439865e-05   2.495574e-25   432
  3.946454e-01   6.372165e-24   8.846397e-05   2.752908e-25   720
  3.953417e-01   5.315874e-24   1.771778e-04   1.524883e-25   960
  3.962077e-01   5.849942e-24   1.579411e-04   2.835888e-25   528
  3.968405e-01   5.736540e-24   1.614459e-04   2.216285e-25   624
  3.975938e-01   5.993604e-24   1.268954e-04   2.124956e-25   816
  3.983415e-01   5.568189e-24   2.086821e-04   2.189912e-25   696
  3.991678e-01   4.868212e-24   5.754450e-09   2.630084e-25   240
  3.994784e-01   5.417090e-24   1.230648e-04   2.407287e-25   672
  4.001719e-01   5.112959e-24   2.199344e-04   1.795990e-25   864
  4.009498e-01   4.696552e-24   1.687640e-04   1.566790e-25   816
  4.016509e-01   4.670620e-24   9.659469e-05   1.711023e-25   648
  4.024060e-01   6.366467e-24   9.873737e-05   2.191008e-25   843
  4.030471e-01   4.653702e-24   1.776528e-04   1.666047e-25   780
  4.038111e-01   5.906847e-24   9.532520e-05   5.498354e-25   216
  4.042823e-01   5.553845e-24   2.298663e-04   1.737984e-25   1056
  4.050071e-01   4.493990e-24   1.880564e-04   2.790961e-25   228
  4.056781e-01   5.843539e-24   2.341349e-04   2.310716e-25   924
  4.063670e-01   4.997937e-24   8.685094e-05   1.686158e-25   696
  4.070964e-01   4.898702e-24   1.545698e-04   1.691667e-25   996
  4.078428e-01   4.547614e-24   9.125493e-05   1.978593e-25   576
  4.086192e-01   4.619541e-24   1.408459e-04   2.103750e-25   552
  4.091852e-01   5.249874e-24   1.681651e-04   2.307907e-25   516
  4.097596e-01   5.253067e-24   2.445470e-04   1.902244e-25   744
  4.104159e-01   3.992794e-24   1.199649e-04   1.382851e-25   576
  4.109868e-01   4.598029e-24   1.234742e-04   1.423272e-25   792
  4.117982e-01   4.945935e-24   1.411539e-04   1.693370e-25   792
  4.123927e-01   4.552373e-24   1.522330e-04   1.701078e-25   720
  4.131968e-01   4.474972e-24   1.735107e-04   1.506634e-25   656
  4.139503e-01   4.601497e-24   1.894646e-04   1.869048e-25   816
  4.147227e-01   4.775469e-24   1.021561e-04   2.360988e-25   492
  4.151618e-01   5.412352e-24   1.469588e-04   2.136617e-25   552
  4.159858e-01   4.119686e-24   2.555435e-04   1.589436e-25   780
  4.165209e-01   4.492696e-24   1.569773e-04   1.541103e-25   528
  4.170975e-01   4.103156e-24   1.832403e-04   1.585638e-25   600
  4.179472e-01   4.503557e-24   1.522872e-04   1.412363e-25   900
  4.185329e-01   4.326051e-24   8.430879e-05   1.736121e-25   696
  4.193388e-01   3.986267e-24   2.131780e-04   1.485065e-25   696
  4.201183e-01   4.130754e-24   8.648430e-05   1.484988e-25   552
  4.207739e-01   4.150423e-24   1.005733e-04   1.420282e-25   708
  4.214606e-01   4.080029e-24   1.660522e-04   1.378862e-25   876
  4.221752e-01   4.473587e-24   8.817041e-05   2.279246e-25   216
  4.226547e-01   4.182252e-24   2.411580e-04   1.212870e-25   1032
  4.233729e-01   3.684228e-24   2.685028e-04   1.432797e-25   600
  4.241182e-01   3.408762e-24   1.281196e-04   1.136636e-25   600
  4.246868e-01   4.444483e-24   2.262472e-04   1.680871e-25   528
  4.253589e-01   3.863041e-24   1.241998e-04   1.136732e-25   732
  4.260669e-01   4.113783e-24   9.171027e-05   1.828668e-25   336
  4.268820e-01   3.832484e-24   1.307053e-04   1.052111e-25   912
  4.274911e-01   3.283042e-24   1.311885e-04   1.023554e-25   624
  4.281565e-01   4.110765e-24   1.105498e-04   1.239752e-25   768
  4.289333e-01   3.848435e-24   1.994537e-04   1.219708e-25   792
  4.296957e-01   4.118510e-24   9.888090e-05   1.502970e-25   660
  4.302382e-01   3.808349e-24   1.457169e-04   1.460754e-25   504
  4.307992e-01   3.581799e-24   2.380735e-04   1.352219e-25   480
  4.316401e-01   3.339108e-24   2.201870e-04   8.809389e-26   912
  4.322985e-01   3.755797e-24   2.452123e-04   1.488387e-25   432
  4.329203e-01   3.700830e-24   1.456013e-04   1.364784e-25   564
  4.334724e-01   3.473539e-24   1.393605e-04   1.216115e-25   600
  4.342496e-01   3.803427e-24   1.942553e-04   1.126834e-25   876
  4.348334e-01   3.799741e-24   8.734307e-05   1.795824e-25   264
  4.356382e-01   3.464205e-24   1.694799e-04   1.231984e-25   560
  4.362850e-01   3.475880e-24   1.151652e-04   9.699272e-26   840
  4.370702e-01   3.463984e-24   1.775516e-04   9.245204e-26   1008
  4.377963e-01   2.913545e-24   7.942467e-05   1.033775e-25   456
  4.384595e-01   3.539779e-24   1.028834e-04   1.266600e-25   576
  4.390725e-01   3.838630e-24   1.580913e-04   1.370823e-25   612
  4.398809e-01   3.389624e-24   1.412012e-04   9.926847e-26   780
  4.405404e-01   3.280886e-24   1.618102e-04   1.043698e-25   648
  4.412155e-01   3.415044e-24   7.540562e-05   1.433692e-25   312
  4.416470e-01   3.263178e-24   1.915933e-04   1.011736e-25   528
  4.423945e-01   3.192587e-24   2.502113e-04   9.521038e-26   720
  4.431093e-01   3.170813e-24   2.509948e-04   1.243431e-25   576
  4.439759e-01   3.351057e-24   2.165154e-04   1.408240e-25   444
  4.445151e-01   3.190259e-24   2.123318e-04   8.212184e-26   996
  4.451759e-01   3.243631e-24   1.773610e-04   1.358153e-25   432
  4.458005e-01   3.520249e-24   1.941754e-04   1.237403e-25   504
  4.463400e-01   2.609773e-24   8.754449e-05   9.668490e-26   504
  4.471082e-01   3.503536e-24   1.722886e-04   9.006481e-26   876
  4.478033e-01   2.866823e-24   1.982878e-04   8.915053e-26   504
  4.485271e-01   3.044977e-24   1.264576e-04   9.579761e-26   696
  4.491253e-01   3.216420e-24   1.081079e-04   1.087856e-25   492
  4.499392e-01   2.886403e-24   1.547618e-04   1.063606e-25   432
  4.505420e-01   3.029066e-24   1.449174e-04   9.194264e-26   768
  4.512567e-01   2.906643e-24   1.805141e-04   9.304272e-26   648
  4.519390e-01   2.991387e-24   1.177661e-04   9.862315e-26   456
  4.527231e-01   2.947810e-24   1.619475e-04   9.460932e-26   552
  4.532676e-01   2.991468e-24   1.109989e-04   9.948617e-26   648
  4.540170e-01   2.637820e-24   1.809220e-04   6.853560e-26   840
  4.547491e-01   3.259725e-24   8.627791e-05   1.142615e-25   432
  4.554820e-01   3.059563e-24   1.056757e-04   9.042197e-26   600
  4.559917e-01   3.167138e-24   1.125905e-04   1.123916e-25   432
  4.568479e-01   3.015003e-24   1.120948e-04   9.418314e-26   560
  4.574277e-01   2.766828e-24   1.774344e-04   7.191058e-26   840
  4.581537e-01   2.763319e-24   1.050970e-04   9.660463e-26   504
  4.587303e-01   2.792696e-24   2.144966e-04   8.095463e-26   696
  4.595432e-01   3.240975e-24   1.171504e-04   1.364701e-25   384
  4.601763e-01   2.761247e-24   1.716116e-04   8.457256e-26   576
  4.609420e-01   2.629233e-24   1.059101e-04   1.025432e-25   360
  4.615593e-01   2.881411e-24   1.577258e-04   8.239485e-26   828
  4.622251e-01   2.579196e-24   1.404841e-04   9.914217e-26   372
  4.628352e-01   2.785586e-24   2.145462e-04   8.054088e-26   576
  4.636434e-01   2.821626e-24   8.985170e-05   8.502643e-26   636
  4.642192e-01   2.715593e-24   1.732109e-04   7.467450e-26   648
  4.649981e-01   2.441908e-24   1.408015e-04   7.552158e-26   576
  4.655573e-01   2.681398e-24   2.271277e-04   8.610495e-26   528
  4.663010e-01   2.539970e-24   9.710647e-05   8.684084e-26   360
  4.669165e-01   2.634143e-24   2.233813e-04   7.561049e-26   672
  4.677203e-01   2.812924e-24   1.144196e-04   7.506769e-26   804
  4.683893e-01   2.721864e-24   1.262185e-04   1.145280e-25   408
  4.691293e-01   2.990722e-24   7.801673e-05   1.065212e-25   384
  4.696276e-01   2.335131e-24   1.785323e-04   7.246014e-26   480
  4.703304e-01   2.414161e-24   1.153580e-04   8.708885e-26   432
  4.710045e-01   2.946667e-24   2.125802e-04   8.021526e-26   648
  4.718024e-01   2.730664e-24   1.319050e-04   7.553623e-26   624
  4.723861e-01   2.559655e-24   1.199787e-04   9.280924e-26   456
  4.731831e-01   2.559821e-24   1.639016e-04   8.045366e-26   588
  4.737172e-01   2.582667e-24   1.045685e-04   7.833434e-26   600
  4.744970e-01   2.546391e-24   1.631013e-04   6.718251e-26   708
  4.751130e-01   2.906561e-24   1.027507e-04   1.287683e-25   360
  4.757936e-01   2.719906e-24   1.181146e-04   9.438113e-26   552
  4.764461e-01   2.532895e-24   8.286020e-05   1.073519e-25   288
  4.771085e-01   2.576127e-24   1.557998e-04   7.793740e-26   528
  4.777309e-01   2.706120e-24   1.051098e-04   9.773785e-26   456
  4.784262e-01   2.591971e-24   1.863824e-04   7.237252e-26   608
  4.791256e-01   2.299877e-24   9.017389e-05   7.499360e-26   504
  4.798898e-01   2.172595e-24   1.935982e-04   6.820500e-26   540
  4.804891e-01   2.569203e-24   2.078222e-04   1.007646e-25   360
  4.811350e-01   2.735611e-24   9.411255e-05   8.495966e-26   540
  4.817063e-01   2.677559e-24   8.080679e-05   7.923401e-26   576
  4.825371e-01   2.380082e-24   1.873635e-04   7.743671e-26   588
  4.833270e-01   2.429573e-24   2.585051e-04   6.439480e-26   672
  4.840056e-01   2.489272e-24   1.975777e-04   7.530128e-26   552
  4.845526e-01   2.632761e-24   1.976776e-04   2.181668e-25   144
  4.852507e-01   2.624564e-24   1.679474e-04   7.890036e-26   600
  4.859125e-01   2.289136e-24   2.104747e-04   7.821811e-26   504
  4.866470e-01   2.601448e-24   2.162000e-04   9.182928e-26   336
  4.874196e-01   2.540470e-24   2.430098e-04   7.697188e-26   600
  4.881116e-01   2.422926e-24   1.568306e-04   6.605685e-26   636
  4.888585e-01   2.503195e-24   1.260932e-04   8.704787e-26   384
  4.893821e-01   2.414840e-24   1.758851e-04   7.824761e-26   504
  4.901368e-01   2.216016e-24   7.381652e-05   1.195392e-25   240
  4.907324e-01   2.471116e-24   1.734055e-04   6.357923e-26   744
  4.914470e-01   2.280690e-24   1.184096e-04   6.811631e-26   648
  4.920821e-01   3.082313e-24   7.860381e-05   1.892808e-25   120
  4.928265e-01   2.412312e-24   1.234764e-04   7.102795e-26   564
  4.933890e-01   2.485842e-24   1.939271e-04   7.866788e-26   432
  4.941396e-01   2.319773e-24   1.505258e-04   7.876635e-26   480
  4.947049e-01   2.050273e-24   1.107908e-04   6.803728e-26   456
  4.953721e-01   2.373217e-24   1.833424e-04   7.396655e-26   444
  4.961293e-01   2.243045e-24   2.805235e-04   6.753848e-26   528
  4.967944e-01   2.577423e-24   2.083390e-04   1.365566e-25   264
  4.974399e-01   2.207529e-24   2.135165e-04   7.061501e-26   444
  4.983082e-01   2.329344e-24   2.338759e-04   6.068412e-26   696
  4.990289e-01   2.367594e-24   1.250847e-04   8.733160e-26   384
  4.995560e-01   2.376574e-24   1.580550e-04   8.179090e-26   432
  5.003759e-01   2.306325e-24   1.092086e-04   8.155482e-26   488
  5.009082e-01   2.327772e-24   1.645909e-04   7.054933e-26   480
  5.016800e-01   2.262903e-24   1.835529e-04   7.446431e-26   480
  5.022777e-01   2.302414e-24   7.701318e-05   1.028083e-25   240
  5.029563e-01   2.381878e-24   1.798967e-04   8.274756e-26   600
  5.035964e-01   2.091690e-24   1.567616e-04   8.600819e-26   288
  5.042780e-01   2.322235e-24   1.507931e-04   7.595796e-26   480
  5.049682e-01   2.033652e-24   2.682341e-04   6.900537e-26   504
  5.056479e-01   2.375868e-24   1.150891e-04   9.728045e-26   216
  5.065146e-01   2.357986e-24   1.884192e-04   7.414948e-26   504
  5.071897e-01   2.262618e-24   1.515464e-04   8.152138e-26   456
  5.079286e-01   2.511636e-24   8.691443e-05   9.126531e-26   384
  5.084180e-01   2.540885e-24   1.764049e-04   8.938604e-26   480
  5.091134e-01   2.264745e-24   1.549032e-04   6.925473e-26   504
  5.097578e-01   2.085201e-24   9.826093e-05   9.282381e-26   312
  5.104521e-01   2.410798e-24   1.583441e-04   7.825137e-26   492
  5.110667e-01   2.219746e-24   1.484108e-04   8.721662e-26   312
  5.118579e-01   2.175930e-24   2.410815e-04   7.144677e-26   576
  5.125543e-01   2.349863e-24   2.225378e-04   9.173367e-26   336
  5.131328e-01   1.951480e-24   1.713438e-04   9.120213e-26   240
  5.139346e-01   2.259405e-24   2.271584e-04   7.931727e-26   468
  5.146270e-01   1.938698e-24   1.422340e-04   1.181479e-25   192
  5.153517e-01   2.119100e-24   1.426580e-04   7.971806e-26   324
  5.158828e-01   2.270859e-24   1.035388e-04   6.636742e-26   600
  5.166066e-01   2.183073e-24   1.679811e-04   6.871603e-26   456
  5.171442e-01   2.279843e-24   7.555790e-05   7.835340e-26   336
  5.180350e-01   2.180384e-24   2.262417e-04   6.043599e-26   612
  5.186832e-01   2.156453e-24   1.898719e-04   1.193243e-25   144
  5.192961e-01   2.326502e-24   2.216292e-04   7.395756e-26   552
  5.201296e-01   1.968471e-24   8.728032e-05   7.812925e-26   264
  5.206006e-01   2.306451e-24   2.020762e-04   1.009552e-25   336
  5.213435e-01   2.023711e-24   1.335250e-04   9.167334e-26   384
  5.219878e-01   2.516397e-24   7.516140e-05   1.170558e-25   216
  5.227010e-01   2.056782e-24   1.593577e-04   9.035469e-26   344
  5.233513e-01   2.238466e-24   2.377692e-04   8.365402e-26   408
  5.241438e-01   2.113753e-24   1.827101e-04   9.573141e-26   264
  5.248460e-01   2.157124e-24   2.547069e-04   6.155913e-26   612
  5.255476e-01   2.345839e-24   1.310917e-04   7.939114e-26   408
  5.262692e-01   2.164383e-24   1.312801e-04   8.509426e-26   444
  5.267993e-01   2.767519e-24   7.342396e-05   1.482962e-25   120
  5.275096e-01   2.224127e-24   2.028570e-04   8.982689e-26   336
  5.280368e-01   1.878649e-24   7.049199e-05   8.221820e-26   288
  5.287493e-01   2.094206e-24   2.193723e-04   6.255110e-26   552
  5.297288e-01   2.159867e-24   1.174622e-08   1.588912e-25   72
  5.302324e-01   2.077641e-24   2.178926e-04   7.222384e-26   504
  5.308207e-01   1.930721e-24   7.011571e-05   8.961823e-26   216
  5.315829e-01   2.142053e-24   1.251868e-04   8.273875e-26   312
  5.322672e-01   1.872793e-24   1.425448e-04   8.271699e-26   336
  5.329194e-01   2.075765e-24   1.975831e-04   9.959316e-26   204
  5.335689e-01   2.300869e-24   2.296216e-04   7.316122e-26   504
  5.342577e-01   2.302808e-24   2.186657e-04   8.179788e-26   396
  5.349201e-01   1.930276e-24   2.005279e-04   7.614408e-26   312
  5.357232e-01   2.498463e-24   1.225440e-04   1.321747e-25   216
  5.362890e-01   2.065603e-24   6.650698e-05   1.259330e-25   168
  5.369766e-01   2.097671e-24   1.679338e-04   6.015422e-26   588
  5.377613e-01   1.946698e-24   2.279505e-04   8.563009e-26   240
  5.383710e-01   1.695997e-24   2.013185e-04   7.285788e-26   264
  5.390860e-01   2.119335e-24   2.489717e-04   1.078537e-25   288
  5.397204e-01   2.275645e-24   1.243261e-04   8.873108e-26   288
  5.405244e-01   1.877904e-24   1.167620e-04   7.910326e-26   288
  5.410658e-01   1.717957e-24   1.352591e-04   8.380404e-26   192
  5.417469e-01   1.914354e-24   1.439292e-04   1.006197e-25   264
  5.423957e-01   2.443043e-24   2.367436e-04   9.869215e-26   372
  5.430940e-01   2.547959e-24   2.556933e-04   9.619103e-26   360
  5.439463e-01   2.222852e-24   1.082118e-04   1.709840e-25   144
  5.443868e-01   1.908900e-24   1.503015e-04   7.607222e-26   296
  5.450821e-01   2.022222e-24   1.619421e-04   9.033003e-26   288
  5.458782e-01   2.142634e-24   2.420184e-04   8.780506e-26   480
  5.465649e-01   2.015717e-24   2.010942e-04   1.085468e-25   192
  5.472326e-01   2.209323e-24   2.157009e-04   1.053299e-25   192
  5.478395e-01   1.901715e-24   1.374687e-04   8.224382e-26   288
  5.486835e-01   1.762121e-24   1.196646e-04   1.086488e-25   108
  5.491087e-01   2.256168e-24   1.150429e-04   1.108462e-25   240
  5.498595e-01   1.965696e-24   2.146152e-04   7.303412e-26   384
  5.506307e-01   2.302084e-24   2.618062e-04   1.261675e-25   108
  5.513127e-01   2.341482e-24   1.535018e-04   8.680439e-26   348
  5.520298e-01   2.132128e-24   1.602006e-04   9.140096e-26   312
  5.526703e-01   1.809879e-24   1.556684e-04   1.664308e-25   96
  5.532593e-01   2.220946e-24   2.072444e-04   9.737324e-26   384
  5.539190e-01   2.148848e-24   1.425422e-04   1.158957e-25   144
  5.545642e-01   2.199474e-24   2.190224e-04   9.134057e-26   408
  5.553663e-01   1.912234e-24   9.769946e-05   1.213475e-25   144
  5.561240e-01   2.198676e-24   1.878283e-04   1.052395e-25   192
  5.565734e-01   2.065607e-24   2.114042e-04   1.349733e-25   144
  5.573059e-01   1.376949e-24   1.718794e-04   8.058573e-26   144
  5.579969e-01   2.115621e-24   2.100644e-04   7.800335e-26   336
  5.588433e-01   1.789292e-24   1.554210e-04   8.578520e-26   240
  5.593800e-01   2.392599e-24   7.057532e-05   1.433280e-25   96
  5.601284e-01   2.008134e-24   2.069634e-04   1.081265e-25   372
  5.608856e-01   1.806658e-24   2.461786e-04   1.330031e-25   132
  5.615507e-01   1.790813e-24   1.523323e-04   7.583002e-26   264
  5.621457e-01   2.118176e-24   1.169843e-04   1.399621e-25   168
  5.627807e-01   2.004700e-24   1.870354e-04   9.431012e-26   216
  5.633417e-01   1.918809e-24   1.144306e-04   8.551806e-26   216
  5.641586e-01   1.575213e-24   2.099325e-04   1.187186e-25   96
  5.648999e-01   2.233407e-24   1.369618e-04   1.677822e-25   120
  5.655797e-01   1.878391e-24   1.741170e-04   9.051434e-26   216
  5.661397e-01   1.675018e-24   7.608972e-05   7.698282e-26   200
  5.668812e-01   1.780456e-24   1.969636e-04   7.509017e-26   288
  5.678322e-01   1.445481e-24   5.182495e-05   8.612886e-26   144
  5.682326e-01   1.931187e-24   1.612761e-04   1.206569e-25   168
  5.690504e-01   2.038514e-24   1.815012e-04   1.219845e-25   159
  5.696887e-01   1.687992e-24   1.904384e-04   9.002024e-26   174
  5.703065e-01   1.970295e-24   1.726829e-04   1.105315e-25   144
  5.711154e-01   2.147543e-24   9.971188e-05   1.109895e-25   222
  5.716564e-01   2.125123e-24   1.006181e-04   1.114676e-25   168
  5.725909e-01   2.474223e-24   2.206942e-04   2.049462e-25   30
  5.729769e-01   1.635176e-24   1.948567e-04   1.074240e-25   72
  5.737039e-01   1.714180e-24   1.739073e-04   8.891020e-26   258
  5.745032e-01   1.749766e-24   1.089226e-04   7.258659e-26   264
  5.749029e-01   1.905322e-24   0.000000e+00   1.600789e-25   72
  5.757357e-01   1.658433e-24   2.158892e-04   7.925324e-26   174
  5.764898e-01   1.689791e-24   2.298822e-04   1.023619e-25   168
  5.770961e-01   1.669233e-24   7.193062e-09   1.818894e-25   48
  5.777470e-01   1.668553e-24   1.298199e-04   1.103920e-25   150
  5.785016e-01   1.823192e-24   2.388130e-04   9.463452e-26   168
  5.792583e-01   1.557393e-24   1.454738e-04   7.859642e-26   144
  5.799541e-01   1.721045e-24   1.359056e-04   1.411383e-25   102
  5.804724e-01   1.462636e-24   2.011636e-04   8.431756e-26   96
  5.812948e-01   1.507767e-24   1.996414e-04   1.170639e-25   120
  5.819038e-01   1.739310e-24   2.141206e-04   1.101458e-25   168
  5.825625e-01   1.818307e-24   1.581111e-04   1.085984e-25   126
  5.831237e-01   1.538935e-24   1.192474e-04   7.237591e-26   168
  5.838969e-01   1.718826e-24   1.912134e-04   1.459349e-25   72
  5.845726e-01   1.684128e-24   2.394418e-04   9.122012e-26   168
  5.851646e-01   1.991205e-24   6.564276e-05   2.156960e-25   78
  5.859757e-01   1.501913e-24   1.077805e-04   1.248666e-25   60
  5.866288e-01   1.788700e-24   1.748374e-04   1.172631e-25   96
  5.873062e-01   1.754214e-24   2.121507e-04   8.616936e-26   168
  5.879428e-01   1.595627e-24   1.342407e-04   1.037624e-25   86
  5.886107e-01   1.327831e-24   1.199794e-04   8.624043e-26   120
  5.895681e-01   1.495239e-24   8.556122e-05   6.924433e-26   168
  5.900844e-01   1.559367e-24   0.000000e+00   1.230929e-25   48
  5.907798e-01   2.024633e-24   1.558833e-04   1.098585e-25   120
  5.911793e-01   1.606501e-24   1.137231e-04   1.075633e-25   126
  5.921548e-01   1.424700e-24   2.000073e-04   1.229251e-25   96
  5.927878e-01   1.568500e-24   5.767222e-05   1.168528e-25   96
  5.932871e-01   1.519550e-24   0.000000e+00   1.109294e-25   72
  5.943508e-01   1.601817e-24   7.193062e-09   2.722283e-25   24
  5.950147e-01   1.510391e-24   1.186881e-04   1.235328e-25   120
  5.955326e-01   1.537003e-24   1.731294e-04   1.197636e-25   126
  5.961084e-01   1.594378e-24   1.443268e-04   1.051599e-25   96
  5.967813e-01   1.334257e-24   2.494389e-04   7.762041e-26   72
  5.975306e-01   1.575719e-24   1.078907e-04   8.842741e-26   144
  5.981469e-01   1.621920e-24   6.222882e-05   1.207017e-25   72
  5.987626e-01   2.024933e-24   1.242932e-04   1.421904e-25   54
  5.993045e-01   2.005692e-24   1.095319e-04   1.619231e-25   108
  6.004306e-01   1.373793e-24   1.073696e-04   1.284995e-25   72
  6.007812e-01   2.020181e-24   6.195595e-05   1.566627e-25   72
  6.016129e-01   1.880354e-24   1.245875e-08   2.628089e-25   24
  6.023999e-01   1.495268e-24   1.310705e-04   1.298958e-25   48
  6.028777e-01   1.512050e-24   9.984188e-05   9.298069e-26   102
  6.035970e-01   1.661666e-24   2.258008e-04   8.061111e-26   168
  6.045369e-01   1.325128e-24   1.231465e-04   1.104625e-25   72
  6.048851e-01   1.271547e-24   0.000000e+00   1.070112e-25   48
  6.056156e-01   1.517785e-24   2.118194e-04   9.619597e-26   120
  6.065796e-01   1.380339e-24   1.301673e-04   9.105796e-26   96
  6.074901e-01   1.521002e-24   1.409547e-08   1.831127e-25   30
  6.085723e-01   1.618018e-24   6.115837e-05   1.086759e-25   72
  6.090478e-01   1.721253e-24   7.193062e-09   3.674634e-25   24
  6.096586e-01   1.230174e-24   9.065181e-05   1.257105e-25   56
  6.103428e-01   1.599032e-24   1.293647e-04   1.133876e-25   96
  6.111616e-01   1.330175e-24   1.428503e-04   7.631291e-26   144
  6.117928e-01   1.489633e-24   8.110480e-05   1.567268e-25   54
  6.127099e-01   1.440289e-24   1.215036e-04   1.103654e-25   108
  6.136327e-01   1.879129e-24   6.433558e-05   1.526340e-25   48
  6.145113e-01   1.638365e-24   2.422440e-04   1.096570e-25   72
