# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.145113e-01   2.425296e-15   2.422440e-04   2.265557e-16   72
  6.166195e-01   3.127135e-15   1.600514e-04   4.354039e-16   78
  6.172037e-01   3.039330e-15   1.206188e-04   3.645325e-16   72
  6.178856e-01   2.671413e-15   1.204690e-04   2.680428e-16   72
  6.185986e-01   3.219493e-15   2.907051e-04   3.243838e-16   96
  6.191621e-01   1.974814e-15   1.202207e-04   2.343897e-16   72
  6.198419e-01   2.565183e-15   0.000000e+00   3.889067e-16   24
  6.205208e-01   2.909858e-15   2.398986e-04   3.450710e-16   72
  6.220544e-01   3.481781e-15   1.523430e-04   4.932522e-16   30
  6.223843e-01   2.635296e-15   0.000000e+00   4.063106e-16   24
  6.241578e-01   2.546151e-15   1.265014e-04   2.890716e-16   48
  6.247142e-01   2.533453e-15   2.722309e-04   2.701211e-16   120
  6.254637e-01   2.431933e-15   1.190257e-04   2.148871e-16   72
  6.262206e-01   2.473135e-15   1.188818e-04   3.745940e-16   36
  6.267409e-01   2.751722e-15   2.349657e-04   2.294760e-16   78
  6.281928e-01   3.030794e-15   1.256888e-04   5.256573e-16   48
  6.300754e-01   2.363181e-15   1.017253e-08   3.786418e-16   24
  6.314166e-01   2.418439e-15   8.752715e-05   3.106571e-16   56
  6.320919e-01   2.615742e-15   1.346877e-04   2.298817e-16   102
  6.329510e-01   2.433683e-15   9.590750e-09   2.696409e-16   72
  6.334498e-01   1.423755e-15   0.000000e+00   2.813227e-16   24
  6.343217e-01   2.031255e-15   1.244744e-04   2.223123e-16   48
  6.359378e-01   1.420553e-15   0.000000e+00   2.316246e-16   24
  6.379213e-01   2.583541e-15   0.000000e+00   1.345406e-16   6
  6.385398e-01   9.920680e-16   0.000000e+00   1.822715e-16   24
  6.389518e-01   2.053164e-15   1.165127e-04   2.091724e-16   72
  6.397046e-01   2.063711e-15   2.173655e-04   2.925385e-16   84
  6.405152e-01   2.336181e-15   0.000000e+00   5.257463e-16   24
  6.407617e-01   2.509810e-15   1.017253e-08   3.731684e-16   24
  6.419927e-01   1.435699e-15   7.193062e-09   3.904659e-16   24
  6.437123e-01   1.781948e-15   0.000000e+00   3.367976e-16   6
  6.459163e-01   2.798200e-15   1.222400e-04   3.877134e-16   48
  6.464458e-01   2.678394e-15   2.302802e-04   3.338860e-16   72
  6.471376e-01   1.994392e-15   1.220094e-04   2.415598e-16   48
  6.482347e-01   2.515502e-15   0.000000e+00   7.337203e-16   24
  6.496947e-01   3.847250e-16   7.193062e-09   1.753148e-16   6
  6.529678e-01   1.316950e-15   0.000000e+00   2.987806e-16   8
  6.532096e-01   2.945022e-15   7.193062e-09   3.455917e-16   48
  6.537895e-01   2.253614e-15   1.183236e-04   2.690375e-16   60
  6.546585e-01   2.157966e-15   0.000000e+00   4.770430e-16   24
  6.558634e-01   9.014570e-16   0.000000e+00   2.428584e-16   6
  6.603027e-01   2.669197e-15   0.000000e+00   3.523575e-16   24
  6.606613e-01   2.324492e-15   1.195118e-04   2.697322e-16   48
  6.612586e-01   1.786686e-15   0.000000e+00   3.021054e-16   24
  6.622132e-01   1.926436e-15   7.193062e-09   5.072011e-16   6
  6.676359e-01   3.417020e-15   1.114931e-04   3.978398e-16   36
  6.680300e-01   2.957496e-15   0.000000e+00   7.848098e-16   24
  6.687387e-01   1.844074e-15   0.000000e+00   2.814944e-16   6
  6.749089e-01   2.322482e-15   1.013241e-04   3.698229e-16   32
  6.754351e-01   1.698283e-15   7.193062e-09   2.566832e-16   6
  6.820657e-01   2.454007e-15   0.000000e+00   5.243119e-16   12
  6.822972e-01   1.977541e-15   0.000000e+00   7.589769e-16   6
  6.893201e-01   2.801934e-16   1.017253e-08   6.082348e-17   6
