# power spectrum of B
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.145113e-01   5.763457e-20   2.422440e-04   4.549047e-21   72
  6.166195e-01   6.402166e-20   1.600514e-04   6.261331e-21   78
  6.172037e-01   5.868020e-20   1.206188e-04   5.277410e-21   72
  6.178856e-01   4.549799e-20   1.204690e-04   4.467916e-21   72
  6.185986e-01   5.085166e-20   2.907051e-04   3.277004e-21   96
  6.191621e-01   5.042372e-20   1.202207e-04   4.374095e-21   72
  6.198419e-01   4.428202e-20   0.000000e+00   7.295813e-21   24
  6.205208e-01   6.589458e-20   2.398986e-04   4.531871e-21   72
  6.220544e-01   5.841743e-20   1.523430e-04   6.959692e-21   30
  6.223843e-01   8.409380e-20   0.000000e+00   8.907185e-21   24
  6.241578e-01   5.967076e-20   1.265014e-04   7.539136e-21   48
  6.247142e-01   4.993454e-20   2.722309e-04   3.137246e-21   120
  6.254637e-01   4.925234e-20   1.190257e-04   3.758941e-21   72
  6.262206e-01   4.702501e-20   1.188818e-04   4.593338e-21   36
  6.267409e-01   5.917590e-20   2.349657e-04   5.130847e-21   78
  6.281928e-01   6.653716e-20   1.256888e-04   5.949791e-21   48
  6.300754e-01   5.038295e-20   1.017253e-08   8.828239e-21   24
  6.314166e-01   5.525482e-20   8.752715e-05   6.599699e-21   56
  6.320919e-01   6.337989e-20   1.346877e-04   4.330636e-21   102
  6.329510e-01   5.617333e-20   9.590750e-09   4.504984e-21   72
  6.334498e-01   4.556564e-20   0.000000e+00   7.753569e-21   24
  6.343217e-01   4.724482e-20   1.244744e-04   3.813601e-21   48
  6.359378e-01   5.476320e-20   0.000000e+00   8.169464e-21   24
  6.379213e-01   1.188668e-19   0.000000e+00   3.106453e-20   6
  6.385398e-01   5.196309e-20   0.000000e+00   8.263967e-21   24
  6.389518e-01   4.488157e-20   1.165127e-04   4.159685e-21   72
  6.397046e-01   4.446475e-20   2.173655e-04   3.149668e-21   84
  6.405152e-01   8.438579e-20   0.000000e+00   1.532419e-20   24
  6.407617e-01   7.110104e-20   1.017253e-08   9.632075e-21   24
  6.419927e-01   4.391766e-20   7.193062e-09   3.048882e-21   24
  6.437123e-01   4.070486e-20   0.000000e+00   4.747100e-21   6
  6.459163e-01   4.038745e-20   1.222400e-04   3.477964e-21   48
  6.464458e-01   6.264301e-20   2.302802e-04   4.486229e-21   72
  6.471376e-01   4.631958e-20   1.220094e-04   4.340420e-21   48
  6.482347e-01   6.195395e-20   0.000000e+00   9.336110e-21   24
  6.496947e-01   6.251492e-20   7.193062e-09   1.253880e-20   6
  6.529678e-01   5.197853e-20   0.000000e+00   8.591353e-21   8
  6.532096e-01   5.022659e-20   7.193062e-09   3.468979e-21   48
  6.537895e-01   5.757920e-20   1.183236e-04   4.307989e-21   60
  6.546585e-01   5.249165e-20   0.000000e+00   6.071362e-21   24
  6.558634e-01   1.009848e-19   0.000000e+00   7.418768e-21   6
  6.603027e-01   4.978544e-20   0.000000e+00   8.492273e-21   24
  6.606613e-01   3.730547e-20   1.195118e-04   3.651495e-21   48
  6.612586e-01   5.963974e-20   0.000000e+00   6.305112e-21   24
  6.622132e-01   3.544008e-20   7.193062e-09   6.987853e-21   6
  6.676359e-01   4.330111e-20   1.114931e-04   3.760864e-21   36
  6.680300e-01   4.342567e-20   0.000000e+00   5.368018e-21   24
  6.687387e-01   6.527316e-20   0.000000e+00   9.338101e-21   6
  6.749089e-01   4.235763e-20   1.013241e-04   4.323565e-21   32
  6.754351e-01   7.271782e-20   7.193062e-09   1.906754e-20   6
  6.820657e-01   6.721719e-20   0.000000e+00   1.289523e-20   12
  6.822972e-01   9.022184e-20   0.000000e+00   3.935605e-21   6
  6.893201e-01   5.668317e-20   1.017253e-08   4.443056e-21   6
